Volume,Daily_Change,PercentageChange,Direction
135480400,0.995053222854466,1.38739400642328,Up
146322800,0.0677889432476774,0.0942280952542819,Up
118387200,1.4550428227006904,2.045671763247829,Up
108872000,-0.3510470382811519,-0.4835851477996782,Down
132079200,1.4598893780685245,2.029209417480478,Up
170108400,0.5786331590777252,0.7778982959263602,Up
140644800,-0.0653729301855463,-0.0869348119587599,Down
121532000,1.2879899702499245,1.70709041091597,Up
161954400,-0.9732644214074212,-1.269346187654084,Down
121923600,-0.123475649510965,-0.1635432918528629,Down
108829200,0.3994707970952476,0.5261627972043265,Up
137816400,0.5955823300512151,0.7778233971323428,Up
110843200,-0.1501035577189071,-0.1954648987721564,Down
101832400,-0.2130457550457123,-0.2762177168447911,Down
104472000,0.3171561920568564,0.412052561419348,Up
146537600,-0.4696831966596306,-0.6057774992681597,Down
161940000,-0.268732417635519,-0.3579905051611073,Down
162234000,1.2323106155428292,1.6282777474435135,Up
216229200,-0.0266353257156879,-0.033908418863132,Down
126743200,0.80620467516583,1.038867686870664,Up
199588400,-2.764828521121828,-3.558403131767517,Down
173788400,1.0555792193486295,1.4328018547628032,Up
136616400,0.8570518435691099,1.122707358577815,Up
118826800,-0.5011506928790652,-0.6398296479149426,Down
105425600,0.6391517892181042,0.8184220699123801,Up
117684000,-0.5678679033379552,-0.7258728707180149,Down
109348800,1.7885429279177885,2.345787538671507,Up
94323200,-0.9682942219013312,-1.2330100978665528,Down
113730400,1.3905537329613082,1.782440341111082,Up
94747600,0.1650199766851869,0.2097512787748982,Up
80113600,0.0509679268349003,0.0646738864852136,Up
152531200,0.8833552382909744,1.1542411268124622,Up
93984000,0.8784969370461795,1.131248474121104,Up
100566000,-0.5654463204406,-0.722194791116863,Down
129554000,-1.3517240675601414,-1.7481662825869149,Down
222195200,0.2232605796005486,0.3094876135143964,Up
230673600,-3.123285376945489,-4.276466227857129,Down
198054800,1.485194219835989,2.1359003047710536,Up
320605600,-1.8395113467934576,-2.696555291803292,Down
426510000,3.907126990129335,6.25825039834418,Up
341397200,4.011484642951459,5.855887363886876,Up
319475600,-3.482444429769515,-4.725526218916765,Down
219178400,1.5288748437068025,2.1252151332760807,Up
187572800,-0.6309596535543704,-0.8797968606506812,Down
226176800,1.7060332334494177,2.492907368544986,Up
286744800,0.5872865717400799,0.9175406361078084,Up
285290000,1.9899635789460035,2.958786626267258,Up
255598800,-0.4756562587554356,-0.7065942785072319,Down
418474000,-1.8710569730229736,-3.0124273815431706,Down
370732000,3.174238035868626,4.937893408185047,Up
322423600,0.0630989215497876,0.1074642566251447,Up
324056000,1.2983341186018509,2.161531341057773,Up
300233600,1.6744839669105431,2.877755254424408,Up
271857200,-0.6333923811602133,-1.055014599131276,Down
401693200,-4.353658860992709,-7.257863789222029,Down
336752800,-0.9003407869713129,-1.6266251683982844,Down
287531200,2.552984652922476,4.450839501309514,Up
303602000,-1.269210234276038,-2.0857410678121893,Down
252087200,2.8927337175923924,4.835306653561054,Up
204216800,-1.215820439449509,-1.982193672338648,Down
167976400,0.987701677121798,1.6231921417664097,Up
197002000,-0.3179126245502317,-0.5125245642021963,Down
176218400,-1.3565749808931429,-2.2677469930590792,Down
165934000,1.113895715555948,1.909792963230978,Up
129880000,-0.3373237389989185,-0.5724873855755751,Down
201820400,2.807798133062029,4.611401995088237,Up
202887200,-2.759259159589164,-4.19866899177265,Down
168895200,0.8081253085630138,1.2674192028679143,Up
161834800,-0.1723074289497645,-0.2642433719389559,Down
131022800,1.198834951663656,1.841154815831053,Up
194994800,1.710884340882231,2.517852783203129,Up
131154400,0.4926381170700296,0.7188381101881295,Up
